,width,longitude,type,average_people_value
1574,55.76272865,37.597100049999995,apartments,500.0
1575,55.762516250000004,37.59980685,apartments,500.0
1576,55.73561515,37.59541515,university,1000.0
1577,55.7495409,37.64509205,office,1000.0
1578,55.7504212,37.60696425,apartments,500.0
1579,55.7370381,37.59664755,office,1000.0
1580,55.73716245,37.5971833,commercial,1000.0
1581,55.7368873,37.5973799,office,1000.0
1582,55.741049950000004,37.5953458,apartments,500.0
1583,55.737043,37.597110650000005,office,1000.0
1584,55.73706575,37.5971074,office,1000.0
1585,55.74639645,37.607976300000004,apartments,500.0
1586,55.7471025,37.607563999999996,office,1000.0
1587,55.746742,37.60866355,office,1000.0
1588,55.747125100000005,37.607911349999995,office,1000.0
1589,55.7470174,37.60819265000001,office,1000.0
1590,55.7679591,37.605616600000005,office,1000.0
1591,55.763461,37.599361,apartments,500.0
1592,55.7703635,37.604347250000004,apartments,500.0
1593,55.7690022,37.64458775,commercial,1000.0
1594,55.746231699999996,37.6008429,apartments,500.0
1595,55.74552595,37.60329955,office,1000.0
1596,55.7451956,37.6029327,office,1000.0
1597,55.74618445,37.6013733,apartments,500.0
1598,55.746143700000005,37.60245705,office,1000.0
1599,55.746870650000005,37.60203265,office,1000.0
1600,55.746460049999996,37.60183105,office,1000.0
1601,55.756888700000005,37.595870649999995,apartments,500.0
1602,55.75663965,37.59551305,office,1000.0
1603,55.7549812,37.6372952,commercial,1000.0
1604,55.74705605,37.59863425,apartments,500.0
1605,55.76084765,37.61548415,commercial,1000.0
1606,55.76294645,37.613658,apartments,500.0
1607,55.76105615,37.6163483,commercial,1000.0
1608,55.758459,37.6135278,apartments,500.0
1609,55.761049549999996,37.61586885,commercial,1000.0
1610,55.76177935,37.61745245,commercial,1000.0
1611,55.76317155,37.615072,apartments,500.0
1612,55.762395600000005,37.60962345,apartments,500.0
1613,55.76047765,37.611326399999996,apartments,500.0
1614,55.76045275,37.6144038,apartments,500.0
1615,55.7611117,37.622818249999995,commercial,1000.0
1616,55.759740550000004,37.6124342,apartments,500.0
1617,55.74361625,37.60218065,apartments,500.0
1618,55.76198225,37.60454625,apartments,500.0
1619,55.767734450000006,37.6142504,apartments,500.0
1620,55.7584322,37.6239214,office,1000.0
1621,55.7624251,37.6334186,university,1000.0
1622,55.7615442,37.63251595,university,1000.0
1623,55.75637195,37.596679249999994,apartments,500.0
1624,55.75641575,37.59612045,apartments,500.0
1625,55.7645862,37.6125137,commercial,1000.0
1626,55.7553086,37.611954,university,1000.0
1627,55.75579655,37.60224795,apartments,500.0
1628,55.75562655,37.6007609,apartments,500.0
1629,55.77132725,37.5979733,apartments,500.0
1630,55.749629049999996,37.59764455,apartments,500.0
1631,55.7520449,37.5957232,office,1000.0
1632,55.74478785,37.59988225,commercial,1000.0
1633,55.75436275,37.60133545,apartments,500.0
1634,55.75342095,37.5999305,apartments,500.0
1635,55.7533076,37.602669000000006,office,1000.0
1636,55.75485020000001,37.6011026,office,1000.0
1637,55.7631978,37.6018653,university,1000.0
1638,55.7584157,37.615028499999994,commercial,1000.0
1639,55.757919650000005,37.6157998,office,1000.0
1640,55.74036285,37.62528075,commercial,1000.0
1641,55.76154485,37.607881750000004,office,1000.0
1642,55.76166795,37.6073344,commercial,1000.0
1643,55.760674949999995,37.6075663,commercial,1000.0
1644,55.75953895,37.622060950000005,office,1000.0
1645,55.7407434,37.6242126,apartments,500.0
1646,55.76723145,37.62424205,commercial,1000.0
1647,55.7681745,37.59802235,apartments,500.0
1648,55.768049250000004,37.6235394,commercial,1000.0
1649,55.7522943,37.64287145,apartments,500.0
1650,55.73264315,37.6009452,office,1000.0
1651,55.7306614,37.610894200000004,apartments,500.0
1652,55.73093055,37.610091249999996,apartments,500.0
1653,55.7313997,37.6091786,apartments,500.0
1654,55.76758875,37.61637065,office,1000.0
1655,55.7460114,37.6340496,office,1000.0
1656,55.74569365,37.63401375,office,1000.0
1657,55.76557435,37.61465935,apartments,500.0
1658,55.7657758,37.611543499999996,commercial,1000.0
1659,55.76342195,37.613227,apartments,500.0
1660,55.76393295,37.6133284,commercial,1000.0
1661,55.7638727,37.6128579,commercial,1000.0
1662,55.763649799999996,37.6108053,apartments,500.0
1663,55.76417195,37.609272649999994,apartments,500.0
1664,55.76308005,37.6368691,office,1000.0
1665,55.763975599999995,37.608545899999996,apartments,500.0
1666,55.762758950000006,37.60554695,commercial,1000.0
1667,55.76437435,37.6315084,apartments,500.0
1668,55.76438765,37.5982144,commercial,1000.0
1671,55.76729005,37.59805635,commercial,1000.0
1672,55.7669511,37.5959249,university,1000.0
1673,55.76725235000001,37.59668255,university,1000.0
1674,55.767417449999996,37.597090449999996,university,1000.0
1675,55.76703835,37.597251400000005,commercial,1000.0
1676,55.76676695,37.5966823,commercial,1000.0
1677,55.7666281,37.595940799999994,university,1000.0
1678,55.767593149999996,37.59777985,commercial,1000.0
1679,55.7578901,37.59970155,office,1000.0
1680,55.759358950000006,37.635239850000005,apartments,500.0
1681,55.759188,37.634767350000004,apartments,500.0
1682,55.7591437,37.63628935,commercial,1000.0
1683,55.758447200000006,37.6364578,apartments,500.0
1684,55.7586571,37.6368588,office,1000.0
1685,55.75820225,37.6342628,apartments,500.0
1686,55.757756650000005,37.63435345,apartments,500.0
1687,55.75848455,37.632318,office,1000.0
1688,55.75796415,37.6311287,office,1000.0
1689,55.75843545,37.63149145,office,1000.0
1690,55.75795975,37.632002299999996,office,1000.0
1691,55.75757419999999,37.631389299999995,office,1000.0
1692,55.758348850000004,37.63179835,office,1000.0
1693,55.752327199999996,37.64250395,apartments,500.0
1694,55.737379250000004,37.61536705,apartments,500.0
1695,55.7457434,37.625693850000005,apartments,500.0
1696,55.741906,37.630780400000006,commercial,1000.0
1697,55.7394982,37.63147795,commercial,1000.0
1698,55.73939145,37.6311695,office,1000.0
1699,55.73917505,37.63082815,commercial,1000.0
1700,55.73794355,37.63260475,commercial,1000.0
1701,55.738160050000005,37.633679400000005,commercial,1000.0
1702,55.73809205,37.633334399999995,commercial,1000.0
1703,55.73800465,37.63297245,commercial,1000.0
1704,55.736964099999994,37.6337712,apartments,500.0
1705,55.737148649999995,37.62852195,apartments,500.0
1706,55.7369614,37.62976725,university,1000.0
1707,55.738438650000006,37.62989685,apartments,500.0
1708,55.73469515,37.63230075,apartments,500.0
1709,55.7364593,37.625299749999996,commercial,1000.0
1710,55.7347249,37.624696150000005,commercial,1000.0
1711,55.7369924,37.6180958,university,1000.0
1712,55.75505365,37.63752935,apartments,500.0
1713,55.756856049999996,37.63520285,apartments,500.0
1714,55.7570267,37.6354013,apartments,500.0
1715,55.743406050000004,37.62177174999999,commercial,1000.0
1716,55.74403255,37.62307115,commercial,1000.0
1717,55.7441621,37.623369100000005,commercial,1000.0
1718,55.744174400000006,37.6238491,commercial,1000.0
1719,55.74427915,37.624569,commercial,1000.0
1720,55.744506799999996,37.6245394,commercial,1000.0
1721,55.74483155,37.62438605,commercial,1000.0
1722,55.74515805,37.624145350000006,commercial,1000.0
1723,55.7454059,37.62404755,commercial,1000.0
1724,55.745397999999994,37.6236212,commercial,1000.0
1725,55.74529125,37.62317795,commercial,1000.0
1726,55.74503345,37.62266415,commercial,1000.0
1727,55.742644999999996,37.62257045,commercial,1000.0
1728,55.7425499,37.6236346,commercial,1000.0
1729,55.74268475,37.6245471,apartments,500.0
1730,55.74317825,37.62459705,commercial,1000.0
1731,55.74334825,37.624555650000005,commercial,1000.0
1732,55.743613749999994,37.62432305,commercial,1000.0
1733,55.76973965,37.614751049999995,office,1000.0
1734,55.77048235,37.617802299999994,office,1000.0
1735,55.771377349999995,37.6186511,apartments,500.0
1736,55.7635097,37.62247965,university,1000.0
1737,55.755240799999996,37.6422545,commercial,1000.0
1738,55.755097449999994,37.64246835,commercial,1000.0
1739,55.73481645,37.63116445,apartments,500.0
1740,55.734232,37.628357949999995,commercial,1000.0
1741,55.7581501,37.6347641,apartments,500.0
1742,55.74898085,37.59644685000001,apartments,500.0
1743,55.74758995,37.5975931,apartments,500.0
1744,55.748173449999996,37.5977096,commercial,1000.0
1745,55.748049550000005,37.59906065,apartments,500.0
1746,55.73651155,37.6406545,office,1000.0
1747,55.7354255,37.641403749999995,office,1000.0
1748,55.74626315,37.5959535,commercial,1000.0
1749,55.765141099999994,37.64100835,commercial,1000.0
1750,55.76485915,37.64081195,commercial,1000.0
1751,55.7667467,37.642842650000006,commercial,1000.0
1752,55.76652785,37.64387725,office,1000.0
1753,55.766323799999995,37.63835415,office,1000.0
1754,55.767526950000004,37.641116499999995,commercial,1000.0
1755,55.75737265,37.6451225,apartments,500.0
1756,55.7596386,37.63908645,commercial,1000.0
1757,55.7647611,37.639847700000004,apartments,500.0
1758,55.7672142,37.626216,apartments,500.0
1759,55.737568749999994,37.600591550000004,apartments,500.0
1760,55.743865,37.632610400000004,apartments,500.0
1761,55.7450353,37.631816349999994,commercial,1000.0
1762,55.744871,37.6322872,commercial,1000.0
1763,55.7444659,37.63309075,commercial,1000.0
1764,55.73381275,37.626081549999995,apartments,500.0
1765,55.73198775,37.62594915,commercial,1000.0
1766,55.734306200000006,37.62530645,university,1000.0
1767,55.73422205,37.624695,university,1000.0
1768,55.75701,37.6044691,office,1000.0
1769,55.75731585,37.604060450000006,office,1000.0
1770,55.75660755,37.63282705,office,1000.0
1771,55.764708049999996,37.60299555,apartments,500.0
1772,55.75303995,37.609933049999995,office,1000.0
1773,55.73058065,37.6115201,apartments,500.0
1774,55.73097565,37.61154895,apartments,500.0
1775,55.7313587,37.6115422,apartments,500.0
1776,55.73180175,37.6115384,apartments,500.0
1777,55.758493349999995,37.629984199999996,office,1000.0
1778,55.7614683,37.6334214,university,1000.0
1779,55.75702895,37.64031105,office,1000.0
1780,55.76444255,37.64367615,apartments,500.0
1781,55.75656435,37.63917985,apartments,500.0
1782,55.7565371,37.63882565,apartments,500.0
1783,55.7555609,37.638956500000006,apartments,500.0
1784,55.757232599999995,37.6270014,office,1000.0
1785,55.7588285,37.63847385,office,1000.0
1786,55.758707650000005,37.630432049999996,office,1000.0
1787,55.759451799999994,37.6303057,office,1000.0
1788,55.75966845,37.63002115,office,1000.0
1789,55.76426095,37.61842515,apartments,500.0
1790,55.7631114,37.629064850000006,office,1000.0
1791,55.76332495,37.629147599999996,office,1000.0
1792,55.76848425,37.61682355,apartments,500.0
1793,55.756957,37.6400228,apartments,500.0
1794,55.7564802,37.6401546,apartments,500.0
1795,55.7671636,37.63615085,office,1000.0
1796,55.7625106,37.635746850000004,apartments,500.0
1797,55.763486349999994,37.63960145,office,1000.0
1798,55.7580186,37.6232095,office,1000.0
1799,55.757483199999996,37.6222938,university,1000.0
1800,55.75559725,37.62644035,office,1000.0
1801,55.759108350000005,37.59840815,office,1000.0
1802,55.76029695,37.599309000000005,office,1000.0
1803,55.7449177,37.63802055,university,1000.0
1804,55.74487295,37.6375522,university,1000.0
1805,55.7455866,37.6387148,office,1000.0
1806,55.74554555,37.6376181,university,1000.0
1807,55.7436473,37.6404725,apartments,500.0
1808,55.7431987,37.6403454,office,1000.0
1809,55.7397136,37.59725455,apartments,500.0
1810,55.731401149999996,37.6219689,office,1000.0
1811,55.732155950000006,37.62090405,office,1000.0
1812,55.7354218,37.6228122,office,1000.0
1813,55.7356646,37.622890749999996,office,1000.0
1814,55.7351951,37.620999,office,1000.0
1815,55.732679899999994,37.62099085,office,1000.0
1816,55.771625150000006,37.6028234,apartments,500.0
1817,55.74614135,37.6360739,apartments,500.0
1819,55.7599839,37.6374739,office,1000.0
1820,55.76011415,37.63809845,office,1000.0
1822,55.73835185,37.619304,office,1000.0
1823,55.7566669,37.603647699999996,office,1000.0
1824,55.7568141,37.60249965,office,1000.0
1825,55.756120949999996,37.606634400000004,office,1000.0
1826,55.73042705,37.634683100000004,office,1000.0
1827,55.7562943,37.60772155,office,1000.0
1828,55.74042645,37.62745855,apartments,500.0
1829,55.75931585,37.60083615,apartments,500.0
1830,55.7590713,37.6005938,apartments,500.0
1831,55.75875915,37.6002867,apartments,500.0
1832,55.7583805,37.5999301,apartments,500.0
1833,55.758199000000005,37.60042805,commercial,1000.0
1834,55.74836605,37.6290508,office,1000.0
1835,55.7467495,37.62807585,apartments,500.0
1836,55.7479829,37.6323026,office,1000.0
1837,55.74799055,37.63166645,office,1000.0
1838,55.743746349999995,37.64465315,apartments,500.0
1839,55.75752645,37.607657950000004,office,1000.0
1840,55.75878805,37.610249800000005,office,1000.0
1841,55.7580304,37.60829795,office,1000.0
1842,55.7533926,37.6418074,apartments,500.0
1843,55.75293925,37.6424085,apartments,500.0
1844,55.7713304,37.62272635,office,1000.0
1845,55.75787995,37.626004050000006,office,1000.0
1846,55.7695145,37.623065249999996,commercial,1000.0
1847,55.76045705,37.62860465,office,1000.0
1848,55.76869895,37.62949705,apartments,500.0
1849,55.769207449999996,37.630689849999996,apartments,500.0
1850,55.762096549999995,37.633094299999996,office,1000.0
1851,55.753542350000004,37.63624005,university,1000.0
1852,55.7595001,37.63564015,apartments,500.0
1853,55.736788950000005,37.644730800000005,apartments,500.0
1854,55.732373100000004,37.6408459,apartments,500.0
1855,55.73567505,37.615623400000004,apartments,500.0
1856,55.7328446,37.617821199999995,apartments,500.0
1857,55.73276825,37.6186567,apartments,500.0
1858,55.73250365,37.61925585,apartments,500.0
1859,55.7322259,37.6183634,apartments,500.0
1860,55.73197775,37.6171839,apartments,500.0
1861,55.74034055,37.617533699999996,apartments,500.0
1862,55.7341196,37.6102719,apartments,500.0
1863,55.75908585,37.6404425,office,1000.0
1864,55.7594251,37.6398179,commercial,1000.0
1865,55.75999145,37.639565649999994,commercial,1000.0
1866,55.75975635,37.64113845,apartments,500.0
1867,55.730187799999996,37.635802299999995,office,1000.0
1868,55.7698938,37.59631295,road,250.0
1869,55.769787199999996,37.59714745,road,250.0
1870,55.759951900000004,37.6257005,road,250.0
1871,55.7593757,37.625563400000004,road,250.0
1872,55.75979755,37.627459900000005,road,250.0
1873,55.756267550000004,37.629438300000004,road,250.0
1874,55.7567155,37.6303798,road,250.0
1875,55.756556149999994,37.63023695,road,250.0
1876,55.757359699999995,37.63259805,road,250.0
1877,55.75738685,37.63107435,road,250.0
1878,55.758566900000005,37.6292647,road,250.0
1879,55.7577352,37.63076485,road,250.0
1880,55.75351815,37.627145150000004,road,250.0
1881,55.75240865,37.6260365,road,250.0
1882,55.750545149999994,37.624253949999996,road,250.0
1883,55.74885845,37.6189852,road,250.0
1884,55.74702805,37.6109177,road,250.0
1885,55.73935915,37.60536405,road,250.0
1886,55.7407795,37.6064705,road,250.0
1887,55.73807685,37.604034150000004,road,250.0
1888,55.73580815,37.5997966,road,250.0
1889,55.7361909,37.6006113,road,250.0
1890,55.7606038,37.63017995,road,250.0
1891,55.759827,37.629356200000004,road,250.0
1892,55.76093205,37.6319644,road,250.0
1893,55.764753299999995,37.638098299999996,road,250.0
1894,55.76479345,37.63696175,road,250.0
1895,55.7445008,37.60247215,road,250.0
1896,55.7440092,37.6018137,road,250.0
1897,55.7441994,37.602576049999996,road,250.0
1898,55.744361100000006,37.602664700000005,road,250.0
1899,55.73895465,37.5958931,road,250.0
1900,55.73781115,37.59867665,road,250.0
1901,55.7392087,37.59605315,road,250.0
1902,55.76475825,37.6055421,road,250.0
1903,55.7651396,37.606663600000005,road,250.0
1904,55.766428899999994,37.60971225,road,250.0
1905,55.76635465,37.609339649999995,road,250.0
1906,55.764268799999996,37.6062365,road,250.0
1907,55.7644033,37.6116515,road,250.0
1908,55.759231299999996,37.6117725,road,250.0
1909,55.759287,37.61184225,road,250.0
1910,55.7705371,37.6441728,road,250.0
1911,55.77038565,37.6437899,road,250.0
1912,55.7647085,37.6358245,road,250.0
1913,55.7634476,37.635589550000006,road,250.0
1914,55.7652418,37.633745250000004,road,250.0
1915,55.765455599999996,37.6353014,road,250.0
1916,55.76509625,37.6323173,road,250.0
1917,55.765910250000005,37.63247215,road,250.0
1918,55.762195199999994,37.635124149999996,road,250.0
1919,55.7617108,37.6332919,road,250.0
1920,55.7620739,37.637145399999994,road,250.0
1921,55.757569849999996,37.63392025,road,250.0
1922,55.7583256,37.639262450000004,road,250.0
1923,55.7605111,37.63515795,road,250.0
1924,55.7589616,37.63477535,road,250.0
1925,55.761520149999996,37.63480995,road,250.0
1926,55.761035750000005,37.6329777,road,250.0
1927,55.7559512,37.63974425,road,250.0
1928,55.75509955,37.640307899999996,road,250.0
1929,55.75989095,37.64145845,road,250.0
1930,55.75892655,37.64246085,road,250.0
1931,55.758616599999996,37.6430745,road,250.0
1932,55.755437650000005,37.64244135,road,250.0
1933,55.755187,37.641385650000004,road,250.0
1934,55.75071975,37.64328865,road,250.0
1935,55.762888849999996,37.63952345,road,250.0
1936,55.76548805,37.63774995,road,250.0
1937,55.765261499999994,37.637679,road,250.0
